,Market,Brand,Sub Brand,Category,Sub Category,Name,IS_Combo,If Combo - Size,Individual Size (gm),Price (SAR),Link,SAR/g
375,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Treato curvy caramel cake 35 g,No,,35.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-curvy-caramel-cake-35g/p/621080,0.02857142857142857
376,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Treato mini bear chocolate cake 30g,No,,30.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mini-bear-choco-cake-30g/p/630791,0.03333333333333333
377,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama apple cinnamon layer cake 21 g 12 pieces,yes,12,21.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-apple-cinmn-21g-x12/p/571974,
379,Carrefour,Nahool,Nahool,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Nahool vanilla cupcake 32 g X 12,yes,12,32.0,5.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/nahool-vanila-cup-cake-32g-x12/p/158216,
380,Carrefour,Junior,Junior,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Junior mini croissant chocolate 32 g × 8 pieces,yes,8,32.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/croisant/junior-croissant-choco-32g-x8/p/656520,
381,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah mini bear cake filled with chocolate cream 30 g x 12,yes,12,30.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mini-bear-choco-cake-30gx12/p/630790,
382,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana butter cookies blue 100 g x 6 pieces,yes,6,100.0,13.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-buttercookie-blue-100g-x6/p/40312,
383,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana quality batman chocolate sandwich cake 35g,No,,35.0,1.05,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/batman-choco-cream-cake-35g/p/644482,0.02857142857142857
384,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Demah marmo cake with chocolate cream 40 g x 12 pieces,yes,12,40.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-marmo-cake-40gx12/p/616499,
385,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Treato caramel donut cake 50 g 12 pieces,yes,12,50.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-caramel-donut-cake-40g-x12/p/616497,
386,Carrefour,Lu,Lu,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Lu sarita chocolate marble cake 230 g,No,,230.0,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-sarita-marbre-230g/p/6239,0.06956521739130435
387,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",DEEMAH FANTASY CHOC CAKE 40G,No,,40.0,1.1,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-fantasy-choc-cake-40g/p/630795,0.025
388,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana butter cookie blue 908 g,No,,908.0,41.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-blue-908g/p/40303,0.04515418502202643
390,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Betty crocker vanilla cake 250 g,No,,250.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/betty-crocker-vanilla-cake-250g/p/637113,0.056
391,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcake caramael 27g,No,,27.0,0.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-caramael-27g/p/644454,0.0
392,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcake strawberry 27g,No,,27.0,0.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-strawberry-27g/p/644450,0.0
393,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama cup cake vanilla 30 g x 20 pieces,yes,20,30.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-vanila-cup-cake-25g-x18/p/532867,
394,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcakes vanilla 27 g × 16,yes,16,27.0,11.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-vanilla-27gx16/p/644447,
395,Carrefour,Lu,Lu,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Lu coqueline fraise 165 g,No,,165.0,12.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-coqueline-165g-fraise/p/6246,0.07272727272727272
396,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama chocolate cupcake 30g,No,,30.0,0.7,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-choco-cup-cake-30g/p/532870,0.0
397,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama vanila cup cake 25g,No,,25.0,0.7,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-vanila-cup-cake-25g/p/532868,0.0
398,Carrefour,Brossard,Brossard,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Brossard Mini Chocolate Brownies 8 Pieces 240 g,yes,8,240.0,21.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/brossard-brownie-chocpepites-240g/p/446127,
399,Carrefour,Bonomi,Bonomi,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Bonomi Lady Fingers Biscuit 200 g,No,,200.0,10.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/puff/bonomi-lady-fingers-200g/p/539282,0.05
400,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah treato donut cake with caramel 50 g,No,,50.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-caramel-donut-cake-40g/p/616496,0.02
401,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama strawberry cake 21 g × 12,yes,12,21.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-strawberry-21g-x12/p/127394,
402,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana tom & jerry strawberry cup cake 35 g x 12 pieces,yes,12,35.0,12.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tom-jerry-strwbry-cupcake-35g-x12/p/644487,
404,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Mericana butter cookie red 908 g,No,,908.0,41.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-red-908g/p/103884,0.04515418502202643
405,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah donut cake with chocolate cream 50 g,No,,50.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-donut-cake-40g/p/616488,0.02
406,Carrefour,Lu,Lu,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Lu sarita chocolate cake 230 g,No,,230.0,16.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/lu-sarita-chocolate-230g/p/299642,0.06956521739130435
407,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Treato curvy chocolate cake 35 g,No,,35.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-curvy-chocolate-cake-35g/p/621078,0.02857142857142857
408,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama cocoa cake 21 g ×12,yes,12,21.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-cocoa-21g-x12/p/127390,
409,Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Tiffany delights butter cookies 405 g,No,,405.0,19.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tiffany-butter-cookies-405g-tin/p/467639,0.04691358024691358
410,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcake caramel 27 g × 16,yes,16,27.0,11.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-caramael-27gx16/p/644453,
411,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah mini bear cake filled with chocolate crean 30 g x 12Deemah mini bear cake filled with milk cream 30 g x 12,yes,12,30.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-mni-bear-milk-crm-cake30gx12/p/630792,
412,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Batman sandwich cake vanilla 35 g × 12,yes,12,35.0,12.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/superman-vanilla-cream-cake-35g-x12/p/644485,
413,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah brownie cake filled with chocolate cream 37 g × 12,yes,12,37.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-brwnie-cho-cake37gx12/p/630788,
414,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama orange cake 21 g,No,,21.0,4.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-cake-orange-21g-x12/p/127396,0.19047619047619047
415,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Betty crocker super moist marble cake 250 g,No,,250.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/betty-crocker-sm-marble-cake-250g/p/637112,0.056
416,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah treato brownie chocolate cake 37 g,No,,37.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-brownie-choc-cake-37g/p/630789,0.02702702702702703
417,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcake chocolate 27 g × 16,yes,16,27.0,11.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-chocolate-27gx16/p/644451,
418,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana premium butter cookies 100 g,No,,100.0,2.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-blue-100g/p/40311,0.02
419,Carrefour,Brossard,Brossard,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Brossard brownie hazelnut cake 240 g,No,,240.0,21.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/brossard-brownie-hazelnut-cake-240g/p/446126,0.0875
420,Carrefour,Deemah,Deemah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah cupcake strawberry 27 g X16,yes,16,27.0,11.0,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-cupcake-strawberry-27gx16/p/644449,
421,Carrefour,Switz,Switz,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Switz vanilla party cake 28 g × 12,yes,12,28.0,5.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/switz-party-cake-28g-x12/p/158219,
422,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Deemah fantasy cake with chocolate 40 g × 12,yes,12,40.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-fantasy-cho-cke40gx12/p/630794,
423,Carrefour,Barni,Barni,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Barni Cake With Chocolate 30 g,No,,30.0,2.55,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/barni-chocolate-cake-30g/p/490043,0.06666666666666667
424,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Yamama toffe cupcake 30g x 20 pieces,yes,20,30.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/yamama-toffee-cup-cake-30g-x18/p/532873,
425,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana fresh cake marble 220 g,No,,220.0,11.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-f-cake-marble-220g/p/516835,0.05
426,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana fresh cake vanilla 220 g,No,,220.0,11.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-f-cake-vanilla-220g/p/516832,0.05
428,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana tom & jerry chocolate cup cake 35 g x 12 pieces,yes,12,35.0,12.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tom-jerry-choco-cup-cake-35g-x12/p/644489,
429,Carrefour,Sabah,Sabah,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Sabahoo choco chips brownie 50 G x 6,yes,6,50.0,8.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/sabahoo-choco-chips-brownie-50g-x6/p/657202,
431,Carrefour,Barni,Barni,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Barni-Soft Sponge Cake with Milk Filing 30 g,No,,30.0,2.55,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/barni-milk-30g/p/517569,0.06666666666666667
432,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Batman sandwich cake chocolate 35 g × 12,yes,12,35.0,12.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/batman-choco-cream-cake-35g-x12/p/644483,
433,Carrefour,Gandour,Gandour,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Gandour yamama cake marbel 230 g,No,,230.0,11.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/gandour-yamama-cake-marbel-230g/p/476288,0.04782608695652174
434,Carrefour,Brossard,Brossard,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Brossard brownie with caramel & chocolate 240 g x 8 pieces,yes,8,240.0,21.75,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/brossard-brownie-caramel-cake-240g/p/446125,
435,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana orange cupcake 25g x20,yes,20,25.0,12.0,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-orange-cupcake-25g-x20/p/623133,
436,Carrefour,,,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Treato choco donut cake 50 g × 12,yes,12,50.0,14.25,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/deemah-choco-donut-cake-40gx12/p/616489,
437,Carrefour,Oreo,Oreo,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Oreo cake cadbury coated 24 g,No,,24.0,1.3,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/oreo-cadbury-coated-cake-24g/p/601493,0.041666666666666664
456,Carrefour,Americana,Americana,Bakery,"Croissants, Pastries & Cakes",Americana super roll vanilla 60g,No,,60.0,1.65,https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-vanila-super-roll-60g/p/619889,0.016666666666666666
489,Carrefour,Americana,Americana,Bakery,"Croissants, Pastries & Cakes",Americana rolls chocolate 24 pcs,yes,24,1.0,19.55,https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-rolls-choco-x24/p/619886,
513,Carrefour,Americana,Americana,Bakery,"Croissants, Pastries & Cakes",Americana rolls chocolate 3 pieces,yes,3,1.0,2.8,https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/sweet-products/americana-rolls-choco-x3/p/620100,
523,Carrefour,,,Bakery,"Croissants, Pastries & Cakes",Croissant cheese x 5,Yes,5,1.0,9.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//bakery/croissants-pastries-cakes/croissants-rolls/croissant-cheese-x5/p/4867,
525,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana premium butter cookies 44 g,No,,44.0,1.4,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-blue-44g/p/40305,0.022727272727272728
526,Carrefour,Tiffany,Tiffany,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Tiffany Butter Cookies 40 g x 12,yes,12,40.0,13.5,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/tiffany-butter-cookies-40g-x12/p/451936,
532,Carrefour,Americana,Americana,"Biscuits, Crackers & Cakes","Cakes,Cupcake & Muffins",Americana premium butter cookies red 454 g,No,,454.0,23.95,https://www.carrefourksa.com/mafsau/en/root-maf-category//food-cupboard/biscuits-crackers-cakes/cakes-cupcake-muffins/cake-muffin/americana-butter-cookie-red-454g/p/103885,0.05066079295154185
